Subiect,"Tip Interventie","Motiv Interventie",Organizatie,Status,"Prioritate Caz","Data Deschidere","Data Inchidere","Nume Echipament","Atribuit Lui"
"Revizie Ventilator Monnal T60 Pv.1397","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2020-02-28,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie Ventilator Monnal T60 Pv.1398","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2020-02-28,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie Ventilator Monnal T60 Pv.1396","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2020-02-28,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie Ventilator Monnal T60 Pv.1395","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2020-02-28,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie Ventolator Monnal T60 Pv.1391","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2020-02-28,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie Ventilator Monnal T60 pv.1394","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2020-02-28,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie Monnal T60 Pv.1390","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2020-02-28,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie Ventilator Monnal T60 PV.1393","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2020-02-28,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie Monnal T60 Pv.1389","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2020-02-28,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie Monnal T60 Pv.1392","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2020-02-28,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie Monnal T60 Pv.1435","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2020-02-28,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie Ventilator Monnal T60 Pv.1436","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2020-02-28,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie Monnal T60 Pv.1434","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2020-02-28,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie Monnal T60 Pv.1433","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2020-02-28,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie Monnal T60 Pv.1431","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2020-02-28,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie Ventilator Monnal T60 Pv.1432","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2020-02-28,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare echipament Monnal T60 Pv.1340","Fara Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2020-03-02,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare electrocauter dupa verificare Pv.1344","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2020-03-02,,,"Razvan Dinescu"
"Verificare electrocutere B.O. Pv.747","Cu Factura",Cerere,"Spital Clinic Urgenta SF Ioan Bucuresti - CUI: 4204178",Inchis,"Nivel Scazut",2020-03-02,,,"Razvan Dinescu"
"Preluare electrocautere defecte Pv.8016","Cu Factura",Revizie,"PONDERAS - CUI: ",Inchis,"Nivel Scazut",2020-03-02,,,"Razvan Dinescu"
"Predare echipamente dupa reparatie Pv.8038","Cu Factura",Revizie,"PONDERAS - CUI: ",Inchis,"Nivel Scazut",2020-03-02,,,"Razvan Dinescu"
"Preluare Gastat defect.","Fara Factura",Revizie,"Spital Clinic Jud. de Urgenta Galati - CUI: 3126853",Inchis,"Nivel Scazut",2020-03-02,,,"Razvan Dinescu"
"Predare Gastat 1835 ","Cu Factura",Cerere,"Spital Clinic Jud. de Urgenta Galati - CUI: 3126853",Inchis,"Nivel Scazut",2020-03-02,,,"Razvan Dinescu"
"Verificare Pathfast ","Fara Factura",Cerere,"Sp. Cl. de Urg. Bagdasar-Arseni - CUI: 4943871",Inchis,"Nivel Scazut",2020-03-02,,Pathfast,"Razvan Dinescu"
"Verificare Norma Icon 3","Fara Factura",Revizie,"Spital Clinic Urg.pt.copii ''Sf.Ioan'' Galati - CUI: 3346875",Inchis,"Nivel Scazut",2020-03-02,,,"Razvan Dinescu"
"Preluare Gastat pentru verificare","Fara Factura",Cerere,"Spit.Jud.de Urgenta Braila - CUI: 4342863",Inchis,"Nivel Scazut",2020-03-02,,,"Razvan Dinescu"
"Predare Gastat dupa reparatie. PV.906","Fara Factura",Cerere,"Spit.Jud.de Urgenta Braila - CUI: 4342863",Inchis,"Nivel Scazut",2020-03-02,,,"Razvan Dinescu"
"Revizie conform contract Pathfast Pv.553","Cu Factura",Revizie,"Inst. de Boli Cardiovasculare 'CC Iliescu' - CUI: 4203628",Inchis,"Nivel Scazut",2020-03-02,,Pathfast,"Razvan Dinescu"
"Revizie conform contract Pathfast Pv.552","Cu Factura",Revizie,"Inst. de Boli Cardiovasculare 'CC Iliescu' - CUI: 4203628",Inchis,"Nivel Scazut",2020-03-02,,Pathfast,"Razvan Dinescu"
"Revizie conform contract Pathfast Pv.551","Cu Factura",Revizie,"Inst. de Boli Cardiovasculare 'CC Iliescu' - CUI: 4203628",Inchis,"Nivel Scazut",2020-03-02,,Pathfast,"Razvan Dinescu"
"Predare Verify Now Pv.961","Cu Factura",Cerere,"Inst. de Boli Cardiovasculare 'CC Iliescu' - CUI: 4203628",Inchis,"Nivel Scazut",2020-03-02,,VerifyNow,"Razvan Dinescu"
"Remediere defect Gastat Pv.435","Cu Factura",Revizie,"Sp.Agrippa Ionescu Bucuresti - Balotesti - CUI: 8372077",Inchis,"Nivel Scazut",2020-03-02,,,"Razvan Dinescu"
"Remediere defect Gastat","Cu Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - Balotesti - CUI: 8372077",Inchis,"Nivel Scazut",2020-03-02,,,"Razvan Dinescu"
"Revizie Pathfast. PV.970","Cu Factura",Revizie,"Spital Clinic Urgenta SF Ioan Bucuresti - CUI: 4204178",Inchis,"Nivel Scazut",2020-03-02,,Pathfast,"Razvan Dinescu"
"Revizie Pathfast pv.1036","Cu Factura",Revizie,"Spital Clinic Urgenta SF Ioan Bucuresti - CUI: 4204178",Inchis,"Nivel Scazut",2020-03-02,,Pathfast,"Razvan Dinescu"
"Revizie Pathfast Pv.1291","Fara Factura",Cerere,"Spital Clinic Jud. de Urgenta Galati - CUI: 3126853",Inchis,"Nivel Scazut",2020-03-02,,Pathfast,"Razvan Dinescu"
"Revizie Pathfast PV.1229","Fara Factura",Revizie,"Spital Clinic Jud. de Urgenta Galati - CUI: 3126853",Inchis,"Nivel Scazut",2020-03-02,,Pathfast,"Razvan Dinescu"
"Revizie Pathfast ","Fara Factura",Revizie,"Spital Clinic Jud. de Urgenta Galati - CUI: 3126853",Inchis,"Nivel Scazut",2020-03-02,,Pathfast,"Razvan Dinescu"
"Revizie Pathfast Pv.1227","Fara Factura",Revizie,"UM 02489 - CUI: 3346980",Inchis,"Nivel Scazut",2020-03-02,,Pathfast,"Razvan Dinescu"
"Revizie Pathfast pv.1292","Fara Factura",Revizie,"Spital Clinic Jud. de Urgenta Galati - CUI: 3126853",Inchis,"Nivel Scazut",2020-03-02,,Pathfast,"Razvan Dinescu"
"Verificare electrocautere BO. Pv.677","Fara Factura",Revizie,"Spitalul Clinic Dr.I.Cantacuzino - CUI: 4203490",Inchis,"Nivel Scazut",2020-03-02,,,"Razvan Dinescu"
"Verificare electrcautere Pv.587","Cu Factura",Cerere,"Spitalul Clinic Dr.I.Cantacuzino - CUI: 4203490",Inchis,"Nivel Scazut",2020-03-02,,,"Razvan Dinescu"
"Verificare Pathfast Pv.1373","Fara Factura",Revizie,"Spital univ.de urgenta Bucuresti - CUI: 4283570",Inchis,"Nivel Scazut",2020-03-02,,,"Razvan Dinescu"
"Revizie HT70 conform contract Pv.1316","Cu Factura",Revizie,"Spital univ.de urgenta Bucuresti - CUI: 4283570",Inchis,"Nivel Scazut",2020-03-02,,,"Razvan Dinescu"
"Control QC Pathfast .PV.1458","Fara Factura",Cerere,"Spital univ.de urgenta Bucuresti - CUI: 4283570",Inchis,"Nivel Scazut",2020-03-02,,,"Razvan Dinescu"
"Predare Ventolator Monnal T60 Pv.1665","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2020-03-04,,"Ventilator Monnal T60","Razvan Dinescu"
"Ridicare ventilator Monnal T60 PV.3548 ","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2020-05-22,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare Gastat 1835 Pv.3547","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2020-05-22,,,"Razvan Dinescu"
"Predare echipament dupa reparatie PV.2970","Cu Factura",Revizie,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2020-05-22,,,"Razvan Dinescu"
"Verificare Urit 8021 Pv.3546","Fara Factura",Cerere,"Spital de Psihiatrie Sapunari - CUI: 3466375",Inchis,"Nivel Scazut",2020-05-22,,,"Razvan Dinescu"
"Verificare Gastat Pv.3545","Cu Factura",Revizie,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2020-05-22,,,"Razvan Dinescu"
"Verificare si reparatie Ventilator Monnal T60 Pv.3541","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2020-05-22,,"Ventilator Monnal T60","Razvan Dinescu"
"Inlocuire tubulatura Gastat 1835 Pv.3542","Fara Factura",Revizie,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2020-05-22,,,"Razvan Dinescu"
"Preluare echipament defect . Pv3543","Fara Factura",Cerere,"Instit. Oncologic 'Al. Trestioreanu' - CUI: 4203709",Inchis,"Nivel Scazut",2020-05-22,,,"Razvan Dinescu"
"Predare ventilator dupa reparatie Pv.2563","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2020-06-10,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare ventilator Monnal dupa reparatie Pv.3797","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2020-06-17,,"Ventilator Monnal T60","Razvan Dinescu"
"Instalare analizor Pv.3975","Fara Factura",Cerere,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2020-06-17,,Pathfast,"Razvan Dinescu"
"Ridicare analizor pentru reparatie. Pv.3952","Cu Factura",Cerere,"Spitalul Prof Dr Ctin Angelescu - CUI: 4192936",Inchis,"Nivel Scazut",2020-06-17,,Pathfast,"Razvan Dinescu"
"Predare electrocauter dupa reparatie Pv.3749","Cu Factura",Cerere,"Euroclinic Hospital SA - CUI: RO14009050",Inchis,"Nivel Scazut",2020-06-17,,,"Razvan Dinescu"
"Verificare NORMA Icon5 Pv.2398","Fara Factura",Cerere,"Spital Clinic de copii ''Dr.V.Gomoiu'' - CUI: 4283759",Inchis,"Nivel Scazut",2020-06-17,,,"Razvan Dinescu"
"Ridicare ventilator pentru verificare Pv.3804","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2020-06-17,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare analizor Pahtfast Pv.3603","Cu Factura",Cerere,"UM 02474 - CUI: 4688639",Inchis,"Nivel Scazut",2020-06-17,,Pathfast,"Razvan Dinescu"
"Predare ventilator dupa verificare Pv.1301","Fara Factura",Revizie,"Spitalul Cl.Jud.Urg.Brasov - CUI: 4384117",Inchis,"Nivel Scazut",2020-06-17,,,"Razvan Dinescu"
"Predare ventilator dupa reparatie Pv.3882","Cu Factura",Instalare,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2020-06-17,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare analizor Laborator Pv.3933","Fara Factura",Cerere,"Spit. Judetean Giurgiu - CUI: 4352620",Inchis,"Nivel Scazut",2020-06-17,,Pathfast,"Razvan Dinescu"
"Ridicare Pathfast pentru reparatie Pv.4002","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2020-06-17,,Pathfast,"Razvan Dinescu"
"Predare analizor dupa reparatie  Pv.4021","Cu Factura",Cerere,"Spitalul Prof Dr Ctin Angelescu - CUI: 4192936",Inchis,"Nivel Scazut",2020-06-17,,Pathfast,"Razvan Dinescu"
"Predare analizor dupa reparatie PV.4020","Cu Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2020-06-17,,Pathfast,"Razvan Dinescu"
"Punere in functiune Pathfast Pv.4009","Fara Factura",Instalare,"Spitalul Clinic Coltea - CUI: 4192960",Inchis,"Nivel Scazut",2020-06-17,,Pathfast,"Razvan Dinescu"
"Predare electrocautere dupa reparatie Pv.4192","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2020-06-26,,,"Razvan Dinescu"
"Verificare Gastat 1830 ","Fara Factura",Cerere,"Spital Municipal Medgidia - CUI: 4300752",Inchis,"Nivel Scazut",2020-09-21,,,"Razvan Dinescu"
"Predare Gastat 1835 Pv.5080","Fara Factura",Revizie,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2020-09-21,,,"Razvan Dinescu"
"Revizie Pahtfast Pv.5040","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - Balotesti - CUI: 8372077",Inchis,"Nivel Scazut",2020-09-21,,,"Razvan Dinescu"
"Predare electrocauter ForceFx Pv.5039","Fara Factura",Revizie,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2020-09-21,,,"Razvan Dinescu"
"Ridicare ventilator pentru vericare anuala PV.4922","Cu Factura",Revizie,"Spital Clinic Sfanta Maria Bucuresti - CUI: 4382558",Inchis,"Nivel Scazut",2020-09-21,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare ventilator Monnal T60 PV.4970","Cu Factura",Cerere,"Spital Clinic Sfanta Maria Bucuresti - CUI: 4382558",Inchis,"Nivel Scazut",2020-09-21,,"Ventilator Monnal T60","Razvan Dinescu"
"Ridicare ventilator defect Monnal T60.PV.4098","Cu Factura",Cerere,"Spitalul Cl. Jud.de Urgenta SIBIU - CUI: 4240898",Inchis,"Nivel Scazut",2020-09-21,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare electrocautere după reparație  PV.4192","Cu Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2020-09-21,,,"Razvan Dinescu"
"Ridicare echipament Norma Icon 3","Fara Factura",Revizie,"Spitalul de Urgenta Tulcea - CUI: 4026712",Inchis,"Nivel Scazut",2020-09-21,,,"Razvan Dinescu"
"Predare electrocauter ForceFX dupa reparatie","Cu Factura",Revizie,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2020-09-21,,,"Razvan Dinescu"
"Predare echipament dupa reparatie Pv.4646","Cu Factura",Cerere,"Spitalul Jud. Slobozia - CUI: 4231768",Inchis,"Nivel Scazut",2020-09-21,,,"Razvan Dinescu"
"Predare echipament Pathfast Pv.4355","Fara Factura",Cerere,"Spital univ.de urgenta Bucuresti - CUI: 4283570",Inchis,"Nivel Scazut",2020-09-21,,Pathfast,"Razvan Dinescu"
"Verificare electrocauter ForceTriad ","Cu Factura",Cerere,"Spital Clinic Prof.Dr.T.Burghele - CUI: 4283538",Inchis,"Nivel Scazut",2020-09-21,,,"Razvan Dinescu"
"Predare ventilator Monnal T60 după reparație  PV.4098","Cu Factura",Cerere,"Spitalul Cl. Jud.de Urgenta SIBIU - CUI: 4240898",Inchis,"Nivel Scazut",2020-09-21,,"Ventilator Monnal T60","Razvan Dinescu"
"Ridicare ventilator UTIC Elias.","Fara Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2020-09-21,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare ventilator Monnal T60 PV.5761","Fara Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2020-09-21,,"Ventilator Monnal T60","Razvan Dinescu"
"Ridicare electrocauter Force Fx. ","Cu Factura",Cerere,"Sanador SRL - CUI: RO 12530000",Inchis,"Nivel Scazut",2020-09-21,,,"Razvan Dinescu"
"Predare electrocauter după verificare.","Cu Factura",Revizie,"Sanador SRL - CUI: RO 12530000",Inchis,"Nivel Scazut",2020-09-21,,,"Razvan Dinescu"
"Ridicare echipament defect Norma Icon 3 ","Fara Factura",Cerere,"Spitalul Jud. Slobozia - CUI: 4231768",Inchis,"Nivel Scazut",2020-10-08,,,"Razvan Dinescu"
"Predare Norma Icon 3 ","Fara Factura",Revizie,"Spitalul Jud. Slobozia - CUI: 4231768",Inchis,"Nivel Scazut",2020-10-08,,,"Razvan Dinescu"
"Predare Norma Icon 3 ","Fara Factura",Revizie,"Spitalul Jud. Slobozia - CUI: 4231768",Inchis,"Nivel Scazut",2020-10-08,,,"Razvan Dinescu"
"Ridicare Gastat Navi defect. ","Fara Factura",Cerere,"Euromaterna SA - CUI: RO18798585",Inchis,"Nivel Scazut",2020-10-08,,"Gastat Navi","Razvan Dinescu"
"Verificare Pathfast ","Cu Factura",Revizie,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2020-10-08,,Pathfast,"Razvan Dinescu"
"Ridicare electrcautere defecte SMC","Cu Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2020-10-08,,,"Razvan Dinescu"
"Predare electrocautere Valleylab. PV.6078","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2020-10-08,,,"Razvan Dinescu"
"Predare ventilator dupa reparatie. PV.5851","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2020-10-08,,"Ventilator Monnal T60","Razvan Dinescu"
"Ridicare Norma pentru inlocurea kitului de mentenanta anuala. ","Cu Factura",Revizie,"Spital Clinic Urg.pt.copii ''Sf.Ioan'' Galati - CUI: 3346875",Inchis,"Nivel Scazut",2020-10-08,,,"Razvan Dinescu"
"Revizie anuala Icon 3 Pv.7088","Cu Factura",Revizie,"Spital Clinic Urg.pt.copii ''Sf.Ioan'' Galati - CUI: 3346875",Inchis,"Nivel Scazut",2020-11-11,,,"Razvan Dinescu"
"Inlocuire baterie interna Monnal T60 ","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2020-11-11,,"Ventilator Monnal T60","Razvan Dinescu"
"Ridicare analizor Pathfast pentru service. Pv.7056","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2020-11-11,,Pathfast,"Razvan Dinescu"
"Ridicare Pathfast Cardio 2 SMC","Cu Factura",Revizie,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2020-11-11,,Pathfast,"Razvan Dinescu"
"Predare electrocauter Valleylab Force Fx PV.8145","Cu Factura",Revizie,"Instit. Oncologic 'Al. Trestioreanu' - CUI: 4203709",Inchis,"Nivel Scazut",2020-12-21,,,"Razvan Dinescu"
"Remediere defect sesizat Norma Icon 3 PV.8201","Fara Factura",Revizie,"Spital Clinic Urg.pt.copii ''Sf.Ioan'' Galati - CUI: 3346875",Inchis,"Nivel Scazut",2020-12-21,,,"Razvan Dinescu"
"Predare ventilator Monnal T75 Pv.8130","Fara Factura",Revizie,"Spitalul Cl.Jud.Urg.Brasov - CUI: 4384117",Inchis,"Nivel Scazut",2020-12-21,,,"Razvan Dinescu"
"Preluare echipament in service Pathfast.","Fara Factura",Cerere,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2020-12-21,,Pathfast,"Razvan Dinescu"
"Predare echipament dupa reparatie.","Fara Factura",Cerere,"Spital univ.de urgenta Bucuresti - CUI: 4283570",Inchis,"Nivel Scazut",2020-12-21,,Pathfast,"Razvan Dinescu"
"Preluare echipament pentru reparatie ","Cu Factura",Revizie,"Sp.Agrippa Ionescu Bucuresti - Balotesti - CUI: 8372077",Inchis,"Nivel Scazut",2020-12-21,,,"Razvan Dinescu"
"Predare ventilator Monnal T60 PV.7773","Fara Factura",Cerere,"Spital Judetean de Urgenta Zalau - CUI: 4291719",Inchis,"Nivel Scazut",2020-12-21,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare ventilator Monnal T60 PV.8274","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2021-01-12,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare ventilator Monnal T60 dupa reparatie Pv.8275","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2021-01-12,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare echipament, inlocuire baterie interna si senzor O2 Pv.8276","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-01-12,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare Icon 3 Pv.184","Fara Factura",Cerere,"Spital Clinic Urg.pt.copii ''Sf.Ioan'' Galati - CUI: 3346875",Inchis,"Nivel Scazut",2021-01-15,,,"Razvan Dinescu"
"Predare Gastat 1835  Pv.205","Fara Factura",Cerere,"Spital Clinic Jud. de Urgenta Galati - CUI: 3126853",Inchis,"Nivel Scazut",2021-01-15,,,"Razvan Dinescu"
"Ridicare prdala bipolar Ponderas Pv.292","Fara Factura",Cerere,"PONDERAS - CUI: ",Inchis,"Nivel Scazut",2021-01-15,,,"Razvan Dinescu"
"Verificare platforme electrochirurgie conform contract Pv.360","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2021-01-21,,,"Razvan Dinescu"
"Verificare platforme electrochirurgie conform cotract PV.358","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2021-01-21,,,"Razvan Dinescu"
"Verificare platforme de electrochirurgie conform contract. Pv.359","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Nou,"Nivel Scazut",2021-01-21,,,"Razvan Dinescu"
"Verificare Monnal T60 Pv.684","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2021-02-08,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare Gastat 1835 Pv.472","Fara Factura",Cerere,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2021-02-08,,,"Razvan Dinescu"
"Ridicare Minibio pentru reparatie","Fara Factura",Revizie,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2021-02-08,,,"Razvan Dinescu"
"Predare nebulizator Minibio Pv.800","Fara Factura",Cerere,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Nou,"Nivel Scazut",2021-02-08,,,"Razvan Dinescu"
"Ridicare ventilator Monnal T60 Pv.474","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-02-08,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare pedala Bipolar Pv.328","Fara Factura",Cerere,"PONDERAS - CUI: ",Inchis,"Nivel Scazut",2021-02-08,,,"Razvan Dinescu"
"Predare Valleylab Force 8FX CAS","Fara Factura",Cerere,"Institutul Clinic Fundeni - CUI: 4204003",Inchis,"Nivel Scazut",2021-02-08,,,"Razvan Dinescu"
"Predare Valleylab dupa reparatie Pv.475","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2021-02-08,,,"Razvan Dinescu"
"Predare panala monopolar PV.859","Cu Factura",Cerere,"PONDERAS - CUI: ",Nou,"Nivel Scazut",2021-03-22,,,"Razvan Dinescu"
"Verificare Vallaylab FT10 PV.863","Fara Factura",Revizie,"PONDERAS - CUI: ",Inchis,"Nivel Scazut",2021-03-22,,,"Razvan Dinescu"
"Predare ventilator Monnal T60 dupa reparatie. Pv.982","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-03-22,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare ventilator Monnal T60 Pv.1027","Cu Factura",Cerere,"Spitalul Cl.Jud.Urg.Brasov - CUI: 4384117",Inchis,"Nivel Scazut",2021-03-22,,,"Razvan Dinescu"
"Inlocuire port bipolat defect PV.1139","Cu Factura",Revizie,"PONDERAS - CUI: ",Inchis,"Nivel Scazut",2021-03-22,,,"Razvan Dinescu"
"Ridicare ventilator defect PV.1142","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-03-22,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare Pathfast PV.1167","Fara Factura",Revizie,"Spitalul Prof Dr Ctin Angelescu - CUI: 4192936",Inchis,"Nivel Scazut",2021-03-22,,Pathfast,"Razvan Dinescu"
"Verificare ventilator Monnal T75 PV.1166","Cu Factura",Cerere,"Spitalul Prof Dr Ctin Angelescu - CUI: 4192936",Inchis,"Nivel Scazut",2021-03-22,,,"Razvan Dinescu"
"Ridicare analizor Gastat Navi defect ","Fara Factura",Cerere,"Euromaterna SA - CUI: RO18798585",Inchis,"Nivel Scazut",2021-03-22,,,"Razvan Dinescu"
"Predare analizor Gastat 1835 PV.1197","Fara Factura",Cerere,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2021-03-22,,,"Razvan Dinescu"
"Verificare Vallaylab FX - 8CAS ","Fara Factura",Cerere,"Spitalul Cl.de Urgenta Floreasca - CUI: 4505332",Inchis,"Nivel Scazut",2021-03-22,,,"Razvan Dinescu"
